This is MadNLP version v0.8.3, running with cuDSS v0.1.0

Number of nonzeros in constraint Jacobian............:   379136
Number of nonzeros in Lagrangian Hessian.............:   168960

Total number of variables............................:   112750
                     variables with only lower bounds:    56320
                variables with lower and upper bounds:      110
                     variables with only upper bounds:        0
Total number of equality constraints.................:   112640
Total number of inequality constraints...............:    14080
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:    14080

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 212  1.6170159e+01 2.17e-05 1.23e-01  -3.8 1.87e-01    -  6.49e-01 1.00e+00h  1
 213  1.6144733e+01 2.41e-05 3.30e-01  -3.8 1.40e+00  -1.8 1.84e-01 5.54e-02h  3
 214  1.6117968e+01 1.47e-06 8.07e-03  -3.8 2.37e-02  -0.5 1.00e+00 1.00e+00h  1
 215  1.6088451e+01 3.33e-06 7.85e-03  -3.8 6.90e-02  -0.9 1.00e+00 1.00e+00h  1
 216  1.6071526e+01 1.13e-06 9.28e-03  -3.8 3.06e-02  -0.5 1.00e+00 1.00e+00h  1
 217  1.6013097e+01 1.55e-05 8.55e-02  -3.8 1.79e-01  -1.0 9.07e-01 6.13e-01h  1
 218  1.6067857e+01 1.35e-05 1.82e-03  -3.8 9.31e-02    -  1.00e+00 1.00e+00h  1
 219  1.6036581e+01 5.67e-06 6.50e-02  -3.8 1.83e-01    -  6.16e-01 4.50e-01H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 220  1.5996068e+01 7.70e-06 3.89e-03  -3.8 1.15e-01  -1.5 1.00e+00 1.00e+00h  1
 221  1.5973093e+01 1.12e-05 4.01e-01  -3.8 1.10e+00  -2.0 2.92e-01 7.24e-02h  3
 222  1.5954914e+01 1.64e-06 6.13e-03  -3.8 2.55e-02  -0.6 1.00e+00 1.00e+00h  1
 223  1.5919344e+01 6.58e-06 7.95e-03  -3.8 9.95e-02  -1.1 1.00e+00 1.00e+00h  1
 224  1.5888324e+01 3.72e-06 1.11e-02  -3.8 5.20e-02  -0.7 1.00e+00 1.00e+00h  1
 225  1.5849441e+01 9.95e-06 1.22e-01  -3.8 1.02e+00  -1.1 1.42e-01 6.14e-02h  1
 226  1.5896673e+01 1.10e-05 3.03e-03  -3.8 1.26e-01    -  1.00e+00 1.00e+00h  1
 227  1.5864621e+01 8.04e-06 6.48e-02  -3.8 1.98e-01    -  6.92e-01 5.09e-01H  1
 228  1.5765811e+01 3.06e-06 1.98e-02  -3.8 2.60e-01  -1.6 1.00e+00 1.00e+00H  1
 229  1.5710916e+01 1.53e-05 1.36e-01  -3.8 3.70e-01  -1.2 4.45e-01 2.85e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 230  1.5758482e+01 2.58e-05 8.37e-03  -3.8 1.06e-01    -  1.00e+00 1.00e+00h  1
 231  1.5722709e+01 4.92e-06 5.77e-02  -3.8 1.25e-01    -  5.74e-01 4.68e-01H  1
 232  1.5716777e+01 5.22e-06 2.11e-01  -3.8 2.13e+00    -  6.97e-02 1.35e-02h  5
 233  1.5701413e+01 6.05e-06 7.41e-01  -3.8 6.02e-01  -1.7 8.22e-01 8.93e-02h  4
 234  1.5693497e+01 1.81e-07 2.82e-03  -3.8 6.29e-03  -0.3 1.00e+00 1.00e+00h  1
 235  1.5692674e+01 2.86e-07 2.02e-03  -3.8 1.36e-02  -0.8 1.00e+00 1.00e+00h  1
 236  1.5681556e+01 1.02e-06 2.08e-03  -3.8 4.18e-02  -1.3 1.00e+00 1.00e+00h  1
 237  1.5669769e+01 1.94e-06 3.77e-01  -3.8 6.26e-01  -1.8 4.22e-01 6.29e-02h  4
 238  1.5664224e+01 1.29e-07 3.41e-03  -3.8 9.64e-03  -0.5 1.00e+00 1.00e+00h  1
 239  1.5654326e+01 6.03e-07 3.74e-03  -3.8 3.17e-02  -0.9 1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 240  1.5557849e+01 6.19e-06 7.36e-02  -3.8 2.65e-01  -1.4 1.00e+00 8.49e-01H  1
 241  1.5612653e+01 2.16e-05 3.12e-03  -3.8 7.80e-02    -  1.00e+00 1.00e+00h  1
 242  1.5575159e+01 6.08e-06 5.55e-02  -3.8 2.16e-01    -  4.49e-01 3.46e-01H  1
 243  1.5432662e+01 4.86e-06 3.91e-01  -3.8 5.04e-01    -  3.70e-01 9.51e-01H  1
 244  1.5432053e+01 4.87e-06 3.96e-01  -3.8 4.00e-01    -  3.64e-02 6.50e-07H  1
 245  1.5438754e+01 5.13e-06 3.66e-01  -3.8 2.38e+02    -  3.63e-08 8.73e-05f  4
 246  1.5425721e+01 4.47e-06 4.82e-01  -3.8 1.09e-01  -1.0 8.16e-01 1.91e-01h  1
 247  1.5423074e+01 1.42e-05 1.91e-01  -3.8 1.64e-01    -  7.17e-01 1.00e+00h  1
 248  1.5400011e+01 1.11e-05 2.91e-01  -3.8 1.80e-01    -  5.61e-01 3.51e-01h  1
 249  1.5380015e+01 2.18e-06 5.66e-03  -3.8 5.43e-02  -1.5 1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 250  1.5342751e+01 3.05e-07 6.48e-03  -3.8 1.37e-01  -1.9 1.00e+00 1.00e+00H  1
 251  1.5321119e+01 2.61e-06 1.70e-01  -3.8 1.04e+00  -1.5 1.37e-01 5.40e-02h  3
 252  1.5226207e+01 2.36e-06 1.51e-02  -3.8 1.62e-01  -1.1 1.00e+00 9.97e-01H  1
 253  1.5300989e+01 2.38e-08 1.18e-03  -3.8 6.71e-02    -  1.00e+00 1.00e+00H  1
 254  1.5268843e+01 1.62e-05 7.45e-02  -3.8 2.37e-01    -  4.00e-01 2.85e-01H  1
 255  1.5123552e+01 3.44e-06 2.40e-01  -3.8 5.19e-01    -  5.91e-01 9.64e-01H  1
 256  1.5230192e+01 1.97e-06 2.64e-01  -3.8 3.62e-01    -  3.55e-02 1.00e+00H  1
 257  1.5085342e+01 1.03e-05 1.52e-01  -3.8 3.80e-01  -1.6 6.23e-01 8.72e-01H  1
 258  1.5083124e+01 1.03e-05 4.98e-01  -3.8 3.16e-01  -1.1 1.00e+00 3.90e-07H  1
 259  1.5126751e+01 1.41e-06 1.35e-01  -3.8 2.81e-02    -  8.24e-01 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 260  1.5110016e+01 3.95e-06 1.81e-02  -3.8 9.69e-02    -  1.00e+00 1.00e+00h  1
 261  1.5085815e+01 6.87e-06 7.10e-02  -3.8 1.14e-01    -  8.08e-01 1.00e+00h  1
 262  1.5065361e+01 1.91e-06 2.69e-03  -3.8 5.65e-02  -1.6 1.00e+00 1.00e+00h  1
 263  1.5056066e+01 5.27e-07 1.83e-03  -3.8 2.79e-02  -1.2 1.00e+00 1.00e+00h  1
 264  1.4975851e+01 2.40e-06 1.89e-02  -3.8 2.20e-01  -1.7 1.00e+00 1.00e+00H  1
 265  1.4932291e+01 9.29e-06 1.11e-01  -3.8 1.64e+00  -1.2 8.26e-02 4.68e-02h  1
 266  1.4979713e+01 2.04e-05 2.79e-03  -3.8 9.48e-02    -  1.00e+00 1.00e+00h  1
 267  1.4946675e+01 3.95e-06 6.32e-02  -3.8 1.20e-01    -  6.27e-01 4.65e-01H  1
 268  1.4911871e+01 7.45e-06 2.31e-03  -3.8 1.18e-01  -1.7 1.00e+00 1.00e+00h  1
 269  1.4902565e+01 7.92e-06 3.66e-01  -3.8 8.35e-01  -2.2 3.36e-01 4.38e-02h  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 270  1.4892077e+01 6.40e-07 2.88e-03  -3.8 2.08e-02  -0.9 1.00e+00 1.00e+00h  1
 271  1.4869649e+01 3.52e-06 3.60e-03  -3.8 7.83e-02  -1.3 1.00e+00 1.00e+00h  1
 272  1.4849314e+01 1.73e-06 5.49e-03  -3.8 4.47e-02  -0.9 1.00e+00 1.00e+00h  1
 273  1.4811881e+01 7.76e-06 2.72e-01  -3.8 1.57e+00  -1.4 1.49e-01 5.17e-02h  2
 274  1.4777099e+01 1.16e-05 2.58e-01  -3.8 1.48e+00  -1.0 4.97e-02 2.75e-02h  2
 275  1.4742135e+01 8.07e-06 2.89e-02  -3.8 5.85e-02  -0.5 1.00e+00 6.99e-01h  1
 276  1.4809184e+01 2.99e-06 3.20e-03  -3.8 4.99e-02    -  1.00e+00 1.00e+00h  1
 277  1.4788644e+01 2.55e-06 1.15e-01  -3.8 1.34e-01    -  1.00e+00 5.41e-01H  1
 278  1.4775772e+01 4.56e-07 2.65e-03  -3.8 2.74e-02  -1.0 1.00e+00 1.00e+00h  1
 279  1.4745990e+01 1.45e-07 5.19e-03  -3.8 1.55e-01    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 280  1.4639787e+01 2.04e-05 1.48e-01  -3.8 4.47e-01  -1.5 7.35e-01 5.65e-01H  1
 281  1.4638965e+01 2.00e-05 3.22e-01  -3.8 3.28e-01    -  4.72e-01 2.04e-02h  1
 282  1.4616014e+01 4.82e-07 7.28e-01  -3.8 2.67e-01    -  2.34e-01 1.00e+00H  1
 283  1.4601009e+01 1.17e-06 7.24e-01  -3.8 3.91e+00  -2.0 4.53e-02 1.36e-02h  3
 284  1.4588528e+01 1.94e-06 9.46e-01  -3.8 1.97e+00  -1.5 1.38e-01 1.85e-02h  4
 285  1.4570294e+01 3.20e-06 5.79e-01  -3.8 5.17e-01  -1.1 4.26e-01 6.17e-02h  4
 286  1.4553767e+01 1.14e-06 7.68e-03  -3.8 3.13e-02  -0.7 1.00e+00 1.00e+00h  1
 287  1.4481765e+01 9.58e-07 1.14e-02  -3.8 1.57e-01  -1.2 1.00e+00 1.00e+00H  1
 288  1.4457002e+01 3.10e-06 1.30e-01  -3.8 1.06e-01  -0.7 1.00e+00 2.97e-01h  1
 289  1.4503290e+01 8.52e-06 2.84e-03  -3.8 1.10e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 290  1.4475634e+01 6.84e-06 1.16e-01  -3.8 2.04e-01    -  8.40e-01 4.90e-01H  1
 291  1.4445168e+01 2.94e-06 4.04e-03  -3.8 6.67e-02  -1.2 1.00e+00 1.00e+00h  1
 292  1.4349350e+01 3.80e-06 1.30e-01  -3.8 2.75e-01  -1.7 6.95e-01 1.00e+00H  1
 293  1.4335288e+01 4.47e-06 1.80e-01  -3.8 3.79e+00  -1.3 4.68e-02 6.75e-03h  1
 294  1.4350669e+01 1.89e-05 2.33e-02  -3.8 1.95e-01    -  1.00e+00 1.00e+00h  1
 295  1.4327456e+01 2.03e-05 2.16e-01  -3.8 6.62e-01    -  2.74e-01 1.31e-01h  2
 296  1.4296949e+01 1.62e-06 3.77e-03  -3.8 2.64e-02  -0.8 1.00e+00 1.00e+00h  1
 297  1.4262240e+01 4.73e-07 8.73e-03  -3.8 1.04e-01  -1.3 1.00e+00 9.44e-01H  1
 298  1.4233986e+01 3.59e-06 8.02e-03  -3.8 6.27e-02  -0.9 1.00e+00 1.00e+00h  1
 299  1.4218086e+01 9.53e-07 9.47e-03  -3.8 2.79e-02  -0.5 1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 300  1.4156469e+01 1.55e-05 6.66e-02  -3.8 1.55e-01  -0.9 1.00e+00 7.31e-01h  1
 301  1.4222802e+01 1.31e-05 1.82e-03  -3.8 9.22e-02    -  1.00e+00 1.00e+00h  1
 302  1.4188717e+01 8.31e-06 5.56e-02  -3.8 3.30e-01    -  3.94e-01 3.16e-01H  1
 303  1.4096651e+01 1.05e-06 9.09e-03  -3.8 2.20e-01  -1.4 1.00e+00 1.00e+00H  1
 304  1.4042944e+01 1.53e-05 1.19e-02  -3.8 1.16e-01  -1.0 1.00e+00 1.00e+00h  1
 305  1.4004115e+01 1.02e-05 4.07e-02  -3.8 7.00e-02  -0.6 1.00e+00 6.61e-01h  1
 306  1.4074872e+01 7.43e-06 4.28e-03  -3.8 8.16e-02    -  1.00e+00 1.00e+00h  1
 307  1.4042258e+01 1.09e-05 3.68e-02  -3.8 5.54e-01    -  2.64e-01 2.29e-01H  1
 308  1.3993796e+01 5.44e-06 8.24e-03  -3.8 9.21e-02  -1.0 1.00e+00 1.00e+00h  1
 309  1.3897247e+01 2.55e-05 5.39e-02  -3.8 4.95e-01  -1.5 6.07e-01 5.43e-01H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 310  1.3938529e+01 2.32e-05 3.05e-03  -3.8 1.40e-01    -  1.00e+00 1.00e+00h  1
 311  1.3915621e+01 1.47e-05 1.11e-01  -3.8 1.64e+00    -  8.35e-02 5.05e-02h  2
 312  1.3849301e+01 1.52e-05 1.60e-02  -3.8 1.16e-01  -1.1 1.00e+00 9.25e-01h  1
 313  1.3757435e+01 4.12e-05 2.36e-02  -3.8 8.93e-01  -1.6 2.99e-01 3.02e-01H  1
 314  1.3813250e+01 2.48e-05 1.91e-03  -3.8 1.14e-01    -  1.00e+00 1.00e+00h  1
 315  1.3791082e+01 1.16e-05 1.23e-01  -3.8 2.45e+00    -  5.30e-02 3.03e-02h  2
 316  1.3703211e+01 2.67e-05 6.79e-02  -3.8 1.90e-01  -1.2 1.00e+00 7.85e-01h  1
 317  1.3662250e+01 3.02e-05 4.77e-02  -3.8 4.05e+00  -1.6 3.02e-02 3.27e-02h  2
 318  1.3593960e+01 4.38e-05 1.06e-01  -3.8 1.63e+00  -1.2 1.04e-01 8.12e-02h  1
 319  1.3641920e+01 5.27e-05 1.31e-01  -3.8 3.01e-01    -  7.24e-01 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 320  1.3567222e+01 2.02e-05 1.28e-01  -3.8 9.28e-02  -0.8 9.69e-01 6.50e-01h  1
 321  1.3476654e+01 4.95e-05 1.55e-01  -3.8 6.46e-01  -1.3 2.04e-01 3.37e-01h  1
 322  1.3566890e+01 2.33e-05 3.64e-03  -3.8 9.41e-02    -  1.00e+00 1.00e+00h  1
 323  1.3503891e+01 5.01e-05 5.92e-02  -3.8 1.34e+00  -1.7 9.74e-02 1.17e-01h  1
 324  1.3370654e+01 7.66e-05 4.19e-02  -3.8 7.97e-01  -1.3 4.69e-01 4.27e-01h  1
 325  1.3370189e+01 7.65e-05 1.56e-01  -3.8 1.32e+00  -1.8 2.48e-02 7.79e-04h  1
 326  1.3350619e+01 1.74e-04 7.45e-01  -3.8 1.18e+00    -  1.20e-01 5.11e-01h  1
 327  1.3350102e+01 1.74e-04 7.64e-01  -3.8 8.38e-01    -  2.85e-01 2.04e-03h  1
 328  1.3318166e+01 6.69e-05 5.92e-01  -3.8 3.86e-01    -  2.38e-01 6.50e-01h  1
 329  1.3257123e+01 5.48e-05 4.57e-01  -3.8 7.59e-01  -1.4 2.16e-01 2.22e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 330  1.3144539e+01 5.68e-05 2.33e-01  -3.8 4.31e-01  -0.9 5.77e-01 4.91e-01h  1
 331  1.3144475e+01 5.67e-05 2.14e-01  -3.8 1.24e+00    -  4.14e-02 1.29e-03h  1
 332  1.3141475e+01 1.76e-04 1.00e+00  -3.8 2.49e+00    -  3.02e-02 2.39e-01h  1
 333  1.3141162e+01 1.76e-04 7.21e-01  -3.8 1.97e+01    -  1.69e-02 8.54e-05h  1
 334  1.3214427e+01 6.30e-05 9.19e-01  -3.8 2.87e-01    -  2.07e-01 6.74e-01h  1
 335  1.3172099e+01 6.06e-05 8.67e-01  -3.8 2.02e+00  -1.4 1.05e-01 8.67e-02h  1
 336  1.3044631e+01 7.92e-05 6.91e-01  -3.8 1.27e+00  -1.0 2.04e-01 2.01e-01h  1
 337  1.3044142e+01 7.92e-05 6.70e-01  -3.8 1.12e+01  -1.5 3.58e-03 1.02e-04h  1
 338  1.3020735e+01 1.67e-04 7.01e-01  -3.8 6.86e+00  -1.9 1.35e-02 8.63e-02h  1
 339  1.3020210e+01 1.67e-04 8.23e-01  -3.8 2.77e+00  -1.5 9.08e-02 6.05e-04h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 340  1.3121154e+01 9.01e-05 1.06e+00  -3.8 5.26e-01    -  1.05e-01 5.46e-01h  1
 341  1.3035064e+01 8.57e-05 9.71e-01  -3.8 1.98e+00  -1.1 1.44e-01 8.29e-02h  1
 342  1.2879753e+01 8.75e-05 8.32e-01  -3.8 9.92e-01  -0.7 1.20e-01 1.72e-01h  1
 343  1.2878846e+01 8.75e-05 8.05e-01  -3.8 1.60e+00  -1.1 4.53e-02 9.50e-04h  1
 344  1.2725278e+01 1.60e-04 8.51e-01  -3.8 1.71e+01  -1.6 4.36e-03 3.33e-02h  1
 345  1.2724324e+01 1.60e-04 7.89e-01  -3.8 1.90e+00  -1.2 8.71e-02 8.48e-04h  1
 346  1.2808306e+01 9.71e-05 1.21e+00  -3.8 5.96e-01    -  8.03e-02 5.25e-01h  1
 347  1.2705944e+01 9.05e-05 1.03e+00  -3.8 1.16e+00  -0.8 1.76e-01 1.05e-01h  1
 348  1.2476260e+01 9.63e-05 7.96e-01  -3.8 5.56e-01  -0.3 1.63e-01 3.17e-01h  1
 349  1.2474820e+01 9.62e-05 7.65e-01  -3.8 1.10e+00  -0.8 1.21e-01 1.29e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 350  1.2169330e+01 1.76e-04 7.60e-01  -3.8 2.25e+01  -1.3 4.48e-03 2.40e-02h  1
 351  1.2167621e+01 1.76e-04 7.48e-01  -3.8 1.70e+00  -0.9 5.54e-02 8.99e-04h  1
 352  1.2039469e+01 2.14e-04 1.11e+00  -3.8 2.03e+00    -  3.39e-02 2.86e-01h  1
 353  1.2038120e+01 2.14e-04 8.55e-01  -3.8 3.73e+00  -1.3 3.72e-02 4.42e-04h  1
 354  1.2035434e+01 2.03e-04 7.97e-01  -3.8 5.22e-01    -  6.46e-02 5.23e-02h  1
 355  1.1980624e+01 1.92e-04 7.93e-01  -3.8 2.06e+00    -  2.66e-02 6.39e-02h  1
 356  1.1605995e+01 1.67e-04 6.47e-01  -3.8 2.04e+00  -0.9 1.14e-01 2.17e-01h  1
 357  1.1574387e+01 1.66e-04 6.70e-01  -3.8 2.11e+00  -0.5 3.16e-02 9.07e-03h  1
 358  1.1571793e+01 1.66e-04 6.58e-01  -3.8 1.45e+01    -  4.70e-03 3.03e-04h  1
 359  1.1270093e+01 1.56e-04 5.85e-01  -3.8 2.74e+00  -1.0 4.90e-02 1.38e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 360  1.1016136e+01 1.48e-04 5.25e-01  -3.8 1.70e+00  -0.5 2.84e-02 1.16e-01h  1
 361  1.1014944e+01 1.48e-04 4.81e-01  -3.8 2.91e+00  -1.0 2.70e-02 2.39e-04h  1
 362  1.0746303e+01 1.65e-04 5.71e-01  -3.8 8.38e+00  -1.5 1.50e-02 4.40e-02h  1
 363  1.0483273e+01 1.24e-04 4.71e-01  -3.8 5.63e-01  -0.2 1.39e-01 2.94e-01h  1
 364  1.0481724e+01 1.24e-04 4.10e-01  -3.8 1.18e+00  -0.6 8.19e-02 8.65e-04h  1
 365  1.0062014e+01 1.80e-04 7.83e-01  -3.8 6.04e+00  -1.1 1.33e-02 7.86e-02h  1
 366  9.9984411e+00 1.82e-04 7.82e-01  -3.8 1.08e+01  -0.7 1.30e-02 3.88e-03h  1
 367  9.9962609e+00 1.82e-04 7.79e-01  -3.8 4.28e+01    -  2.32e-03 6.15e-05h  1
 368  9.7508901e+00 1.91e-04 7.51e-01  -3.8 9.26e+00  -1.2 4.75e-03 2.94e-02h  1
 369  9.4289452e+00 1.95e-04 7.11e-01  -3.8 4.82e+00  -0.7 2.09e-02 5.36e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 370  9.4269492e+00 1.95e-04 7.13e-01  -3.8 5.73e-01  -0.3 1.71e-01 1.57e-03h  1
 371  8.8913575e+00 2.98e-04 5.79e-01  -3.8 2.74e+00  -0.8 1.40e-02 1.88e-01h  1
 372  8.8883839e+00 2.98e-04 5.79e-01  -3.8 9.64e-01  -0.4 1.30e-01 1.51e-03h  1
 373  8.3984080e+00 3.13e-04 4.76e-01  -3.8 2.69e+00  -0.8 4.57e-02 1.77e-01h  1
 374  8.3028886e+00 3.08e-04 4.66e-01  -3.8 2.39e+00  -0.4 6.50e-02 2.12e-02h  1
 375  8.2988617e+00 3.08e-04 4.66e-01  -3.8 5.38e+00  -0.9 2.63e-02 6.42e-04h  1
 376  7.5648242e+00 7.61e-04 7.70e-01  -3.8 1.76e+00  -0.5 5.82e-02 2.91e-01h  1
 377  7.5560465e+00 7.57e-04 4.79e-01  -3.8 6.03e-01  -0.0 3.58e-01 5.35e-03h  1
 378  6.7911466e+00 7.83e-04 4.81e-01  -3.8 4.88e+00  -0.5 2.46e-02 8.43e-02h  1
 379  6.7872301e+00 7.82e-04 5.19e-01  -3.8 6.78e-01  -0.1 2.04e-01 1.83e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 380  6.2565182e+00 7.78e-04 3.38e-01  -3.8 9.18e+00  -0.6 1.29e-02 3.27e-02h  1
 381  6.2535577e+00 7.77e-04 7.45e-01  -3.8 6.48e-01  -0.1 1.17e-01 1.79e-03h  1
 382  5.7196383e+00 7.11e-04 1.05e+00  -3.8 3.71e+00  -0.6 2.47e-02 1.05e-01h  1
 383  5.7165828e+00 7.10e-04 8.88e-01  -3.8 7.04e-01  -0.2 2.24e-01 1.56e-03h  1
 384  5.3879172e+00 6.73e-04 9.86e-01  -3.8 4.09e+00  -0.7 1.42e-02 5.60e-02h  1
 385  5.0797739e+00 5.99e-04 2.51e+00  -3.8 1.28e+00  -0.2 3.08e-02 1.11e-01h  1
 386  4.6961043e+00 3.78e-04 1.57e+00  -3.8 3.68e-01   0.2 3.36e-01 3.70e-01h  1
 387  4.6920127e+00 3.77e-04 1.67e+00  -3.8 1.31e+00  -0.3 3.68e-02 1.24e-03h  1
 388  4.0620656e+00 3.09e-04 1.67e+00  -3.8 3.23e-01   0.1 1.38e-01 6.83e-01h  1
 389  3.6514603e+00 4.05e-04 1.95e+00  -3.8 4.53e+00  -0.4 1.96e-02 3.00e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 390  3.4173538e+00 3.93e-04 2.97e+00  -3.8 6.24e-01   0.1 2.22e-02 9.40e-02h  1
 391  3.1760522e+00 2.23e-04 1.75e+00  -3.8 1.45e-01   0.5 4.04e-01 4.29e-01h  1
 392  2.2265019e+00 4.62e-04 1.94e+00  -3.8 7.01e-01   0.0 1.50e-01 2.98e-01h  1
 393  1.9314458e+00 3.93e-04 2.51e+00  -3.8 2.72e-01   0.4 1.00e+00 2.04e-01h  1
 394  1.8909131e+00 3.91e-04 4.11e+00  -3.8 1.88e+00  -0.0 6.35e-02 4.39e-03h  1
 395  7.4229403e-01 5.13e-04 6.73e-01  -3.8 2.95e-01   0.4 1.00e+00 8.20e-01h  1
 396  7.2297287e-01 5.13e-04 2.31e+00  -3.8 3.82e+00  -0.1 7.72e-02 1.21e-03h  1
 397  6.5543600e-01 4.87e-04 2.17e+00  -3.8 4.77e-01   0.3 5.52e-01 5.07e-02h  1
 398  4.9002813e-01 4.69e-04 2.01e+00  -3.8 1.79e+00  -0.1 1.40e-01 3.87e-02h  1
 399  3.4887899e-01 4.65e-04 1.99e+00  -3.8 1.24e+01    -  1.31e-02 1.12e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 400  1.6041533e-05 4.03e-04 1.68e+00  -3.8 2.33e+00  -0.6 2.66e-01 1.48e-01h  1
 401 -9.7585608e-04 4.02e-04 4.96e+00  -3.8 5.94e-01    -  6.46e-01 1.64e-03h  1
 402 -1.9832327e-03 1.44e-03 2.27e+00  -3.8 3.81e-01  -1.1 5.24e-03 4.80e-01h  1
 403 -2.1771190e-03 1.03e-03 1.49e+00  -3.8 9.66e-02  -0.7 1.00e+00 3.41e-01h  1
 404 -3.1192719e-03 5.77e-05 1.05e+00  -3.8 5.58e-02    -  5.42e-01 1.00e+00h  1
 405 -3.0443184e-03 8.52e-05 6.14e-01  -3.8 6.99e-02    -  1.00e+00 4.09e-01h  1
 406 -2.9364975e-03 4.96e-06 1.16e-03  -3.8 4.85e-03    -  1.00e+00 1.00e+00h  1
 407 -1.8113617e-02 4.26e-07 8.66e-02  -5.0 1.13e-01    -  8.87e-01 9.16e-01h  1
 408 -1.9001108e-02 5.64e-07 2.27e-05  -5.0 8.13e-02    -  1.00e+00 1.00e+00h  1

Number of Iterations....: 408

                                   (scaled)                 (unscaled)
Objective...............:  -1.9001108446269781e-02   -1.9001108446269781e-02
Dual infeasibility......:   2.2697985395556293e-05    2.2697985395556293e-05
Constraint violation....:   5.6420167553006631e-07    5.6420167553006631e-07
Complementarity.........:   2.1447549932408347e-05    2.1447549932408347e-05
Overall NLP error.......:   2.2697985395556293e-05    2.2697985395556293e-05

Number of objective function evaluations             = 535
Number of objective gradient evaluations             = 409
Number of constraint evaluations                     = 535
Number of constraint Jacobian evaluations            = 409
Number of Lagrangian Hessian evaluations             = 408
Total wall-clock secs in solver (w/o fun. eval./lin. alg.)  =  2.639
Total wall-clock secs in linear solver                      = 18.285
Total wall-clock secs in NLP function evaluations           =  0.886
Total wall-clock secs                                       = 21.810

EXIT: Optimal Solution Found (tol = 1.0e-04).
